Unnamed: 0,movie_id,title,popularity,tags,overview,cast,director
2841,10220,rounders,18.422008,drama crime gambling law compulsive gambling roulette gain,A young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks.,"['matt damon', 'john turturro', 'gretchen mol']",john dahl
2842,284296,top five,15.896312,drama comedy comedian interview reporter movie star fiancé fiancée relationship,A comedian tries to make it as a serious actor when his reality-TV star fiancé talks him into broadcasting their wedding on her TV show.,"['chris rock', 'rosario dawson', 'j.b. smoove']",chris rock
2843,31915,prophecy,8.61659,horror science fiction monster mutant toxic native american environmental animal horror,"A Savage beast, grown to monstrous size and driven mad by toxic wastes that are poisoning the waters, spreads terror and death on a Maine countryside.","['talia shire', 'robert foxworth', 'armand assante']",john frankenheimer
2844,11601,stir of echoes,6.044161,horror mystery thriller secret obsession paranoia grave haunted house hypnosis tools clairvoyance murder suspense disappearance psychic cemetary ghost neighborhood repressed memory hearing voices,"After being hypnotized by his sister in law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.","['kevin bacon', 'kathryn erbe', 'illeana douglas']",david koepp
2845,205220,philomena,29.019504,drama mother washington d.c. journalist adoption forgiveness son faith search church ireland based on true events nuns,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.","['judi dench', 'steve coogan', 'sophie kennedy clark']",stephen frears
2846,11354,the upside of anger,6.2464,comedy drama sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional,"After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed.","['joan allen', 'kevin costner', 'erika christensen']",mike binder
2847,16241,the boys from brazil,5.315213,horror drama thriller science fiction paraguay mengele nazi hunter third reich,Nazi hunter Ezra Lieberman discovers a sinister and bizarre plot to rekindle the Third Reich.,"['gregory peck', 'laurence olivier', 'james mason']",franklin j. schaffner
2848,14191,aquamarine,16.931846,fantasy romance family comedy female friendship mermaid teenager woman director,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.","['emma roberts', ""joanna 'jojo' levesque"", 'sara paxton']",elizabeth allen rosenbaum
2849,286565,paper towns,64.610671,drama mystery romance friendship high school teenager classmate based on young adult novel,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.","['nat wolff', 'cara delevingne', 'justice smith']",jake schreier
2850,26710,my baby's daddy,4.480167,comedy birth expectant mother fatherhood baby born woman director,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.,"['eddie griffin', 'anthony anderson', 'michael imperioli']",cheryl dunye
2851,129670,nebraska,29.223881,drama adventure montana small town dementia aging road trip f word pickup truck lincoln nebraska nebraska sweepstakes confronting the past,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.","['bruce dern', 'will forte', 'bob odenkirk']",alexander payne
2852,9059,tales from the crypt: demon knight,7.710797,horror comedy thriller prostitute key jesus christ chosen one god good vs evil blood demon crypt keeper,A man on the run is hunted by a demon known as the Collector.,"['billy zane', 'william sadler', 'jada pinkett smith']",ernest r. dickerson
2853,34549,max keeble's big move,1.081822,comedy family fantasy science fiction,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.","['alex d. linz', 'zena grey', 'nora dunn']",tim hill
2854,57157,young adult,16.183746,comedy drama jealousy dark comedy writer divorce alcoholic arrested development,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family.","['charlize theron', 'patton oswalt', 'patrick wilson']",jason reitman
2855,1948,crank,47.992817,action thriller crime poison helicopter assassin nudity hitman adrenalin fistfight swimming pool revenge shootout motorcycle drug cell phone car chase though guy pharmacy defibrillation hospital gown emergency room aftercreditsstinger sweatshop run epinephrine,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,"['jason statham', 'amy smart', 'jose pablo cantillo']",brian taylor
2856,28353,def jam's how to be a player,1.20245,comedy romance sex party friends player,"Dray is a young playboy whose only objective in life seems to be to have sex with as many girls as he can without getting caught by his girlfriend Lisa. Dray's sister Jenny and her friend Katrina plan to show him that the way he lives is wrong and organize a party in Malibu, inviting all of his girlfriends.","['bill bellamy', 'lark voorhies', 'bernie mac']",lionel c. martin
2857,46889,living out loud,0.700792,comedy drama romance female protagonist relationship divorce brooklyn bridge,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building.","['holly hunter', 'danny devito', 'queen latifah']",richard lagravenese
2858,38093,just wright,10.409253,comedy drama romance woman director,A physical therapist falls for the basketball player she is helping recover from a career-threatening injury.,"['queen latifah', 'common', 'paula patton']",sanaa hamri
2859,14976,rachel getting married,14.345428,drama sister independent film maid of honor,A young woman who has been in and out from rehab for the past 10 years returns home for the weekend for her sister's wedding.,"['anne hathaway', 'rosemarie dewitt', 'sebastian stan']",jonathan demme
2860,11027,the postman always rings twice,6.803763,romance crime drama sex adultery confession based on novel obsession nudity remake murder suspense conspiracy neo-noir,This remake of the 1946 movie of the same name accounts an affair between a seedy drifter and a seductive wife of a roadside cafe owner. This begins a chain of events that culminates in murder. Based on a novel by James M. Cain.,"['jack nicholson', 'jessica lange', 'john colicos']",bob rafelson
2861,3635,girl with a pearl earring,19.944479,drama romance painter biography painting maid,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.","['scarlett johansson', 'colin firth', 'cillian murphy']",peter webber
2862,387,das boot,26.967494,action drama history war adventure terror submarine based on novel atlantic ocean gibraltar world war ii duty war correspondent torpedo drinking sailor convoy u boat destroyer depth charge comrade german submarine naval battle periscope suicidal mission,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.","['jürgen prochnow', 'herbert grönemeyer', 'klaus wennemann']",wolfgang petersen
2863,6020,sorority boys,3.444542,comedy sorority cross dressing university t shirt sorority girl drag yearbook roofie sorority house,"Three friends who head the Social Committee in a frat house, called KOK (Kappa Omicron Kappa), are charged with stealing money their fraternity has been saving for a cocktail cruise at the end of the semester, the one that guarantees them a spot at a very high paying company.","['barry watson', 'michael rosenbaum', 'harland williams']",wallace wolodarsky
2864,122906,about time,74.817641,comedy drama science fiction london england father son relationship time travel,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.","['domhnall gleeson', 'rachel mcadams', 'bill nighy']",richard curtis
2865,9550,house of flying daggers,21.064082,adventure drama action romance martial arts swordplay government rebellion dagger,"In 9th century China, a corrupt government wages war against a rebel army called the Flying Daggers. A romantic warrior breaks a beautiful rebel out of prison to help her rejoin her fellows, but things are not what they seem.","['takeshi kaneshiro', 'andy lau', 'zhang ziyi']",zhang yimou
2866,60599,arbitrage,16.40512,drama thriller cover-up hedge fund,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.","['richard gere', 'susan sarandon', 'tim roth']",nicholas jarecki
2867,227719,project almanac,32.940597,science fiction thriller time travel time machine teenager found footage,"A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.","['jonny weston', 'virginia gardner', ""sofia black-d'elia""]",dean israelite
2868,14299,cadillac records,13.427427,drama history music woman director,"The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.","['adrien brody', 'jeffrey wright', 'beyoncé knowles']",darnell martin
2869,19419,screwed,5.359381,action comedy,"A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.","['norm macdonald', 'dave chappelle', 'danny devito']",scott alexander
2870,12088,fortress,8.708229,action thriller science fiction prison cyborg married couple future dystopia escape population control,A futuristic prison movie. Protagonist and wife are nabbed at a future US emigration point with an illegal baby during population control. The resulting prison experience is the subject of the movie. The prison is a futuristic one run by a private corporation bent on mind control in various ways,"['christopher lambert', 'kurtwood smith', 'loryn locklin']",stuart gordon
2871,14799,for your consideration,4.330428,comedy drama,"Three actors learn that their respective performances in the film ""Home for Purim,"" a drama set in the mid-1940s American South, are generating award-season buzz.","[""catherine o'hara"", 'harry shearer', 'parker posey']",christopher guest
2872,9466,celebrity,7.594593,drama comedy exzentrik independent film reporter ex-wife spectacle,"The career and personal life of writer Lee are at a standstill, so he divorces his bashful wife, Robin, and dives into a new job as an entertainment journalist. His assignments take him to the swankiest corners of Manhattan, but as he jumps from one lavish party to another and engages in numerous empty romances, he starts to doubt the worth of his work. Meanwhile, top TV producer Tony falls for Robin and introduces her to the world of celebrity.","['kenneth branagh', 'judy davis', 'joe mantegna']",woody allen
2873,7510,running with scissors,4.770195,drama comedy gay sister sister relationship wife husband relationship 1970s becoming an adult adoption therapist marriage crisis,"Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.","['annette bening', 'brian cox', 'joseph cross']",ryan murphy
2874,31246,from justin to kelly,1.623338,comedy romance musical,"A lonely, sexually repressed man. A depressed woman. A summer camp. On this fateful night, they will meet... and their hearts will become one.","['kelly clarkson', 'justin guarini ', 'brandon henschel']",robert iscove
2875,61752,girl 6,2.993939,comedy independent film neighbor masturbation phone sex actress,"Girl 6 is a 1996 American film by director Spike Lee about a phone sex operator. Theresa Randle played the title character, and playwright Suzan-Lori Parks wrote the screenplay. The soundtrack is composed entirely of songs written by Prince. The film was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Directors Quentin Tarantino and Ron Silver make cameo appearances as film directors at a pair of interesting auditions.","['theresa randle', 'isaiah washington', 'spike lee']",spike lee
2876,10944,in the cut,10.536092,mystery thriller eroticism suspense woman director,"Following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in New York City--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. Soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own.","['meg ryan', 'mark ruffalo', 'jennifer jason leigh']",jane campion
2877,10362,two lovers,8.290636,drama romance love of one's life neighbor,A depressed man moves back in with his parents following a recent heartbreak.,"['joaquin phoenix', 'gwyneth paltrow', 'isabella rossellini']",james gray
2878,14778,last orders,3.603842,comedy drama based on novel war veteran male friendship death of a friend friendship friends grief independent film last will and testament memory death mother son relationship ashes flashback life missed opportunity,"Jack Dodd was a London butcher who enjoyed a pint with his mates for over 50 years. When he died, he died as he lived, with a smile on his face watching a horse race on which he had bet, with borrowed money. But before he died he had a final request, 'Last Orders', that his ashes be scattered in the sea at Margate. The movie follows his mates, Ray, Lenny and Vic and his foster son Vince as they journey to the sea with the ashes. Along the way, the threads of their lives, their loves and their disappointments are woven together in their memories of Jack and his wife Amy","['michael caine', 'tom courtenay', 'david hemmings']",fred schepisi
2879,72710,the host,27.65527,horror drama science fiction river mobile phone bravery archer daughter sewerage pollution formaldehyde snack bar family,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.","['saoirse ronan', 'diane kruger', 'jake abel']",andrew niccol
2880,1255,the host,27.65527,horror drama science fiction river mobile phone bravery archer daughter sewerage pollution formaldehyde snack bar family,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.","['song kang-ho', 'park hae-il', 'bae doona']",bong joon-ho
2881,45226,the pursuit of d.b. cooper,1.379643,adventure crime thriller,A speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountains. Has Cooper succeeded in following a meticulous plan to disappear into anonymity despite the best efforts of a dogged cop?,"['robert duvall', 'treat williams', 'kathryn harrold']",roger spottiswoode
2882,10212,ravenous,9.164386,comedy horror thriller western winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger american mexican war woman director wendigo military outpost vomiting blood,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims","['guy pearce', 'robert carlyle', 'david arquette']",antonia bird
2883,8669,charlie bartlett,9.779444,comedy drama depression suicide attempt medicine new love drug addiction private school girlfriend advice cleverness high school toilet school performance drama independent film teenage crush psychiatrist school bus,"Awkward teenager Charlie Bartlett (Anton Yelchin) has trouble fitting in at a new high school. Charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. He becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body.","['anton yelchin', 'robert downey jr.', 'hope davis']",jon poll
2884,179144,the great beauty,32.523573,comedy drama alcohol rome vatican based on novel birthday nightclub nudity artist beauty party love church art drug,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.","['toni servillo', 'carlo verdone', 'sabrina ferilli']",paolo sorrentino
2885,16857,the dangerous lives of altar boys,2.24888,comedy drama independent film,"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.","['emile hirsch', 'kieran culkin', 'jodie foster']",peter care
2886,86825,stoker,27.322212,drama horror thriller mystery,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.","['mia wasikowska', 'nicole kidman', 'matthew goode']",park chan-wook
2887,844,2046,12.664787,fantasy drama science fiction romance free love hotel lovesickness sexuality kung fu android soulmates based on novel hotel room jealousy love of one's life restart singapur unsociability secret love murder author hong kong break-up illegal prostitution extramarital affair photographic memory,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.","['tony leung chiu-wai', 'zhang ziyi', 'faye wong']",wong kar-wai
2888,8060,married life,3.004432,crime drama romance sex jealousy lover (female) restaurant deceived husband wife deceived wife friendship wedding witness to murder childhood friends,"The late 1940s. Richard Langley, a bachelor playboy, narrates a story that starts when his best friend, Harry Allen, invites him to lunch to tell Richard he's in love. Trouble is, Harry's already married to Pat; he worries Pat would be hurt too deeply by a divorce. Then, Harry's new love, Kay, joins them. Richard is smitten, so when he finds out that Pat may be in love with someone else.","['chris cooper', 'pierce brosnan', 'patricia clarkson']",ira sachs
2889,15907,duma,4.795244,adventure drama family adolescence loss of father lion south africa bullying kids and family rescue bully young boy cheetah wild animal,An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,"['alex michaeletos', 'campbell scott', 'mary makhatho']",carroll ballard
2890,38448,ondine,5.841285,drama romance alcohol mermaid wedding dress fishing net selkie,An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,"['colin farrell', 'alicja bachleda-curuś', 'dervla kirwan']",neil jordan
2891,327,brother,5.327714,crime drama thriller brother brother relationship assassination culture clash war on drugs yakuza sake loyalty drug dealer femme fatale los angeles,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.","['takeshi kitano', 'omar epps', 'claude maki']",takeshi kitano
2892,9260,welcome to collinwood,3.582733,comedy safe remake heist inner city,"Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.","['william h. macy', 'isaiah washington', 'sam rockwell']",anthony russo
2893,61337,critical care,2.678715,comedy drama nun satire hospital half sister,"Werner Ernst is a young hospital resident who becomes embroiled in a legal battle between two half-sisters who are fighting over the care of their comatose father. But are they really fighting over their father's care, or over his $10 million estate? Meanwhile, Werner must contend with his nutty supervisor, who insists that he only care for patients with full insurance. Can Werner sidestep the hospital's legal team and do what's best for the patient?","['james spader', 'kyra sedgwick', 'helen mirren']",sidney lumet
2894,13079,the life before her eyes,9.728143,thriller drama mystery suspense,"As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.","['uma thurman', 'evan rachel wood', 'eva amurri martino']",vadim perelman
2895,89325,darling companion,2.303865,drama romance aftercreditsstinger,The story of a woman who loves her dog more than her husband. And then her husband loses the dog.,"['diane keaton', 'kevin kline', 'sam shepard']",lawrence kasdan
2896,4170,trade,11.237374,drama thriller usa sex brother sister relationship mexico city border support insurance salesman punter brother united states–mexico barrier sister human trafficking rescue independent film criminal,"A Texas cop (Kevin Kline), whose own daughter might have been forced into sexual slavery, joins forces with a Mexican youth (Cesar Ramos) to find the boy's sister, who was abducted and forced into prostitution. Meanwhile, a Ukrainian woman who was promised a better life in America also becomes a victim.","['kevin kline', 'cesar ramos', 'paulina gaitán']",marco kreuzpaintner
2897,41508,fateless,1.906807,war drama budapest hungary concentration camp world war ii,"An Hungarian youth comes of age at Buchenwald during World War II. György Köves is 14, the son of a merchant who's sent to a forced labor camp. After his father's departure, György gets a job at a brickyard; his bus is stopped and its Jewish occupants sent to camps. There, György find camaraderie, suffering, cruelty, illness, and death. He hears advice on preserving one's dignity and self-esteem. He discovers hatred. If he does survive and returns to Budapest, what will he find? What is natural; what is it to be a Jew? Sepia, black and white, and color alternate to shade the mood.","['marcell nagy', 'béla dóra', 'bálint péntek']",lajos koltai
2898,12479,breakfast of champions,2.695896,comedy wife husband relationship success author extramarital affair,A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,"['bruce willis', 'albert finney', 'nick nolte']",alan rudolph
2899,44555,"a woman, a gun and a noodle shop",1.416796,comedy drama thriller,"Wang is a gloomy, cunning and avaricious noodle shop owner in a desert town in China. His neglected, sharp-tongued wife is involved in a secret affair with Li, one of Wang’s employees. A timid man, Li reluctantly keeps the gun his lover has bought to kill her husband. But Wang is watching their every move. He bribes patrol officer Zhang to murder the illicit couple. It seems like a perfect plan: the affair will come to a cruel, bloody but satisfying end… or so he thinks. The equally wicked Zhang has an agenda of his own. As the plot twists, more blood will flow, and ever greater violence will erupt…","['sun honglei', 'xiao shen yang', 'yan ni']",zhang yimou
2900,10133,cypher,11.636883,thriller science fiction mystery double life undercover lie wife company industry femme fatale conspiracy espionage memory loss corporate crime dystopic future hidden identity disorder dishonesty power relations mind and soul uncover truth mysterious character,"An unsuspecting, disenchanted man finds himself working as a spy in the dangerous, high-stakes world of corporate espionage. Quickly getting way over-his-head, he teams up with a mysterious femme fatale.","['jeremy northam', 'lucy liu', 'nigel bennett']",vincenzo natali
2901,21345,city of life and death,4.793348,drama history war war crimes mass murder war victim sino japanese war massacre japanese army duringcreditsstinger imperial japan,"City of Life and Death takes place in 1937, during the height of the Second Sino-Japanese War. The Imperial Japanese Army has just captured the then-capital of the Republic of China, Nanjing. What followed was known as the Nanking Massacre, or the Rape of Nanking, a period of several weeks wherein tens of thousands of Chinese soldiers and civilians were killed.","['liu ye', 'gao yuanyuan', 'hideo nakaizumi']",lu chuan
2902,173931,legend of a rabbit,0.738652,animation family action adventure comedy,"In order to keep his promise to an aging kung fu master, Fu the Rabbit must venture out of the comfort of his kitchen and team up with Penny, a kung fu prodigy, on a heroic quest to save their kung fu academy.","['jon heder', 'tom arnold', 'michael clarke duncan']",lijun sun
2903,61984,space battleship yamato,5.158067,science fiction,"In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.","['hiroyuki ikeuchi', 'takuya kimura', 'meisa kuroki']",takashi yamazaki
2904,50601,5 days of war,5.727602,war drama journalist interpreter georgia europe war zone,"An American journalist and his cameraman are caught in the combat zone during the first Russian airstrikes against Georgia. Rescuing Tatia, a young Georgian schoolteacher separated from her family during the attack, the two reporters agree to help reunite her with her family in exchange for serving as their interpreter. As the three attempt to escape to safety, they witness--and document--the devastation from the full-scale crossfire and cold-blooded murder of innocent civilians.","['rupert friend', 'val kilmer', 'andy garcía']",renny harlin
2905,26466,triangle,25.496926,horror ocean florida autism key yacht ax ship ghost ship murder time loop masked killer blood storm throat slitting single mother heavy rain axe murder caribbean attempted strangulation,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.","['melissa george', 'liam hemsworth', 'emma lung']",christopher smith
2906,345003,10 days in a madhouse,0.489271,drama undercover insane asylum reporter,"Nellie Bly, a 23 year-old reporter for Joseph Pulitzer, goes undercover in the notorious Blackwell's Island women's insane asylum in order to expose corruption, abuse and murder.","['caroline barry', 'christopher lambert', 'kelly lebrock']",timothy hines
2907,236751,heaven is for real,11.150261,drama based on novel faith based on true events,"Heaven is for Real recounts the true story of a small-town father who must find the courage and conviction to share his son's extraordinary, life-changing experience with the world. Four-year-old Colton shares the details of his amazing journey with childlike innocence and speaks matter-of-factly about things that happened before his birth... things he couldn't possibly know.","['greg kinnear', 'kelly reilly', 'connor corum']",randall wallace
2908,107,snatch,53.595686,thriller crime gypsy bare knuckle boxing slang trailer park pig sport receiving of stolen goods cockney accent diamond pikey,"The second film from British director Guy Ritchie. Snatch tells an obscure story similar to his first fast-paced crazy character-colliding filled film “Lock, Stock and Two Smoking Barrels.” There are two overlapping stories here – one is the search for a stolen diamond, and the other about a boxing promoter who’s having trouble with a psychotic gangster.","['jason statham', 'brad pitt', 'vinnie jones']",guy ritchie
2909,357837,dancin' it's on,0.186234,drama romance dancing competition hotel florida dance teacher,"This coming of age Dance Film, in the spirit of Dirty Dancing, Karate Kid, and High School Musical - is about a young girl from Beverly Hills, Jennifer who is visiting her Father's Panama City Beach Hotel during Summer Break, and falls in love with a Young Boy, Ken who works as a Dishwasher. Even though both are from different backgrounds, they share the same passion... DANCE and partner with each other to enter the 2nd Annual Florida State-Wide Dance Contest. While preparing for the contest, Jennifer and Ken must overcome scheming dance partners, a meddling father, and their own doubts for their love to prevail.","['witney carson', 'chehon wespi-tschopp', 'gary daniels']",david winters
2910,8913,pet sematary,20.747994,drama horror coffin pet funeral head injury grief new neighbor pet cemetery dead cat death of patient loss of pet dead lover mother son relationship hit by truck ghost grave robbing indian burial ground woman director flashback burial ground,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.","['dale midkiff', 'fred gwynne', 'denise crosby']",mary lambert
2911,13889,madadayo,2.930853,drama,"This film tells the story of professor Uehida Hyakken-sama (1889-1971), in Gotemba, around the forties. He was a university professor until an air raid, when he left to become a writer and has to live in a hut. His mood has hardly changed, not by the change nor by time.","['tatsuo matsumura', 'kyôko kagawa', 'hisashi igawa']",akira kurosawa
2912,18530,the cry of the owl,4.75919,drama suspense,"A young woman becomes inexplicably attracted to a man who is stalking her. When her boyfriend goes missing, the stalker is the immediate suspect, until a game of jealousy and betrayal turns deadly.","['paddy considine', 'julia stiles', 'caroline dhavernas']",jamie thraves
2913,358451,a tale of three cities,0.753362,drama history romance woman director,"A former spy in the Chinese Nationalist Party falls for an opium-dealing widow, as China is ravaged by war and revolution.","['lau ching-wan', 'tang wei', 'qin hailu']",mabel cheung
2914,927,gremlins,45.072136,fantasy horror comedy holiday monster small town department store bars and restaurants human animal relationship pet sunlight chain saw salesperson midnight fur banking puppet skunk kids and family gremlin ymca,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.","['zach galligan', 'phoebe cates', 'hoyt axton']",joe dante
2915,11,star wars,126.393695,adventure action science fiction android galaxy hermit death star lightsaber jedi rescue mission empire rebellion planet smuggler the force space opera galactic war stormtrooper totalitarianism,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"['mark hamill', 'harrison ford', 'carrie fisher']",george lucas
2916,291870,dirty grandpa,56.805781,comedy grandfather grandson relationship grandfather road trip wedding retired pervert army general sex comedy,"Jason Kelly is one week away from marrying his boss's uber-controlling daughter, putting him on the fast track for a partnership at the law firm. However, when the straight-laced Jason is tricked into driving his foul-mouthed grandfather, Dick, to Daytona for spring break, his pending nuptials are suddenly in jeopardy. Between riotous frat parties, bar fights, and an epic night of karaoke, Dick is on a quest to live his life to the fullest and bring Jason along for the ride.","['zac efron', 'robert de niro', 'julianne hough']",dan mazer
